psmiles,wpsmiles,original_index,n_distinct_monomers,refractive_index,legacy_test_fold
CCOC(=O)c1cnc(OC(=O)SSC(=O)CC(CC(=O)OCCc2ccccc2)(C(=O)OCCc2ccccc2)C(=O)OCC(CCC(C)C)NOC(F)(C(F)CC(C)(CC)c2ccc(-c3ccc(*)s3)s2)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1O*,[*:1]Oc1c(C(=O)OCC)cnc(OC(=O)SSC([*:2])=O)c1F.[*:3]CC([*:4])(CC(=O)OCCc1ccccc1)C(=O)OCCc1ccccc1.CC(C)CCC(COC(=O)[*:5])N[*:6].[*:7]OC(F)(C([*:8])F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[*:9]CC([*:10])(C)CC.[*:11]c1ccc(-c2ccc([*:12])s2)s1|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|<1-11:.25:.25<1-12:.25:.25<1-3:.25:.25<1-4:.25:.25<2-11:.25:.25<2-12:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-1:.25:.25<11-2:.25:.25<12-9:.25:.25<12-10:.25:.25<12-1:.25:.25<12-2:.25:.25,8858,6,1.5209747552871704,4
CCC(C)(OC(C)(C*)C(=O)OC1CCCCC1)C(=O)OCCC(C)OC(=O)c1c(N)c(C)cc(CC(CCCCCCCCCO)c2cc(-c3cc(OC)cc(C(F)(F)C(F)(F)C4(F)C(F)(c5c(O)cc(O)c(-c6cc7sc(*)cc7s6)c5O)OC(F)(F)C4(F)F)n3)nnc2N)c1F,[*:1]CC([*:2])(C)C(=O)OC1CCCCC1.CCC(C)(O[*:3])C(=O)OCCC(C)OC(=O)[*:4].[*:5]c1c(N)c(C)cc([*:6])c1F.[*:7]CC([*:8])CCCCCCCCCO.[*:9]c1cc([*:10])nnc1N.[*:11]c1cc(OC)cc([*:12])n1.[*:13]C(F)(F)C(F)(F)C1(F)C([*:14])(F)OC(F)(F)C1(F)F.[*:15]c1c(O)cc(O)c([*:16])c1O.[*:17]c1cc2sc([*:18])cc2s1|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,11838,9,1.596174716949463,2
CCOC(=O)c1cn2cc(*)nc(-c3cncc(-c4ccc5c(c4)C(=O)N(c4ccc(C(=O)Nc6ccc(NC(=O)c7n[nH]c(C(Cc8ccc(C)c(C)c8)Cc8c(F)c(C(=O)O)cc(F)c8C(=O)CCC(=O)OCCOc8sc(C(=O)C(CCC(=O)OCc9ccccc9)N*)c(C(=O)O)c8C(=O)O)n7)cc6)cc4)C5=O)c3)c2n1,[*:1]NC(CCC(=O)OCc1ccccc1)C([*:2])=O.[*:3]c1sc([*:4])c(C(=O)O)c1C(=O)O.[*:5]OCCOC(=O)CCC([*:6])=O.[*:7]c1c(F)cc(C(=O)O)c(F)c1[*:8].[*:9]CC([*:10])Cc1ccc(C)c(C)c1.[*:11]c1nc([*:12])n[nH]1.[*:13]C(=O)Nc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*:14])cc4C3=O)cc2)cc1.[*:15]c1cncc([*:16])c1.[*:17]c1nc([*:18])cn2cc(C(=O)OCC)nc12|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|0.1111111111111111|<1-17:.25:.25<1-18:.25:.25<1-3:.25:.25<1-4:.25:.25<2-17:.25:.25<2-18:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-17:.25:.25<15-18:.25:.25<16-13:.25:.25<16-14:.25:.25<16-17:.25:.25<16-18:.25:.25<17-15:.25:.25<17-16:.25:.25<17-1:.25:.25<17-2:.25:.25<18-15:.25:.25<18-16:.25:.25<18-1:.25:.25<18-2:.25:.25,12947,9,1.578977108001709,1
CCCCCCCCC(CC(CC(C)(Cc1cc(C=O)cc(-c2cnc3cc(-c4ncc(*)cc4C(=O)OC)cnc3c2)c1)c1ccccc1)c1cccc(F)c1)c1cc(F)cc(CC(C(=O)OCC(C)C)*)c1OC(C)C,[*:1]c1cnc([*:2])c(C(=O)OC)c1.[*:3]c1cnc2cc([*:4])cnc2c1.[*:5]c1cc([*:6])cc(C=O)c1.[*:7]CC([*:8])(C)c1ccccc1.[*:9]CC([*:10])c1cccc(F)c1.[*:11]CC([*:12])CCCCCCCC.[*:13]c1cc(F)cc([*:14])c1OC(C)C.[*:15]CC([*:16])C(=O)OCC(C)C|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,17263,8,1.474900245666504,1
CCCCCCCCOC(=O)C(CC(Br)(C(F)(F)F)C(F)(F)C1CC(C=COC(C)(C)C(CN(CC)OCC)OC(=O)NC(=O)c2cccc(C(=O)NCCCCCC*)c2)C2C1C(F)(F)C2(F)F)OCC(C)(Cl)COC(=O)*,[*:1]CCCCCCNC(=O)c1cccc(C(=O)N[*:2])c1.CCON(CC)CC(OC(=O)[*:3])C(C)(C)O[*:4].[*:5]C=CC1CC([*:6])C2C1C(F)(F)C2(F)F.[*:7]C(F)(F)C([*:8])(Br)C(F)(F)F.[*:9]CC([*:10])C(=O)OCCCCCCCC.CC(Cl)(CO[*:11])COC(=O)[*:12]|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|<1-11:.25:.25<1-12:.25:.25<1-3:.25:.25<1-4:.25:.25<2-11:.25:.25<2-12:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-1:.25:.25<11-2:.25:.25<12-9:.25:.25<12-10:.25:.25<12-1:.25:.25<12-2:.25:.25,12811,6,1.6286853551864624,3
CCC(NC(=O)C(CC(CC(=C*)C(C)(C)C(F)(F)F)c1ccccc1COCc1ccccc1)c1ccc(C(=O)c2ccc(OC)cc2)cc1)C(=O)NCC(COC)Oc1c(O)cc(O)c(OC(C)COC(=O)Nc2ccc(C(F)(F)F)c(NC(=O)CCCSCCC(=O)*)c2C(F)(F)F)c1O,[*:1]C=C([*:2])C(C)(C)C(F)(F)F.[*:3]CC([*:4])c1ccccc1COCc1ccccc1.[*:5]CC([*:6])c1ccc(C(=O)c2ccc(OC)cc2)cc1.CCC(NC(=O)[*:7])C(=O)NCC(COC)O[*:8].[*:9]c1c(O)cc(O)c([*:10])c1O.[*:11]OC(C)COC([*:12])=O.[*:13]Nc1ccc(C(F)(F)F)c(NC(=O)CCCSCCC([*:14])=O)c1C(F)(F)F|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,15451,7,1.4257357120513916,1
CCCCC(CNCCCO*)OC(=O)CC(CC)(C(=O)OCC)C(=O)OCCC(C)(C)OCC(c1ccc(C(=O)CC)cc1)C(F)C(F)(CC(OCC(C)(COC(=O)*)NC(C)=O)C(=O)OC(C)CC)OC(F)(F)F,CCCCC(CNCCCO[*:1])OC(=O)[*:2].[*:3]CC([*:4])(CC)C(=O)OCC.CC(C)(CCOC(=O)[*:5])O[*:6].[*:7]CC([*:8])c1ccc(C(=O)CC)cc1.[*:9]C(F)C([*:10])(F)OC(F)(F)F.[*:11]CC([*:12])C(=O)OC(C)CC.CC(=O)NC(C)(CO[*:13])COC(=O)[*:14]|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,7068,7,1.501249074935913,2
CCCCCCOC(=O)c1ccc(C(CCCCCCOC(=O)CCCCCCCC(=O)OCC(OC(=O)c2ccc(C#N)cc2)*)Cc2ccc(C)c(-c3cnc(N)c(OC(CNC(=O)c4c[nH]cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C*)c4=O)C(=O)N(CC)C(C)C#N)c3)c2)cc1,[*:1]C=CC(F)(F)C(F)(F)C(F)(F)C([*:2])(F)F.[*:3]c1c[nH]cc([*:4])c1=O.CCN(C(=O)C(CNC(=O)[*:5])O[*:6])C(C)C#N.[*:7]c1cc([*:8])cnc1N.[*:9]c1cc([*:10])ccc1C.[*:11]CC([*:12])c1ccc(C(=O)OCCCCCC)cc1.[*:13]CCCCCCOC(=O)CCCCCCCC(=O)O[*:14].[*:15]CC([*:16])OC(=O)c1ccc(C#N)cc1|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,16237,8,1.2404218912124634,1
CC(C)OC(=O)c1ccccc1C(Cc1nccc(C(=O)OC(CSCCCOC(C2CCCCC2)C(C)*)C(C)C)c1C=O)c1ccc(C(F)(F)F)c(CC(Oc2ccc3c(c2)nc2c4cc5c(=O)n6c7cc(*)ccc7nc6c5cc4c(=O)n32)c2ccc(Oc3ccccc3)cc2)c1F,[*:1]C(C)C([*:2])C1CCCCC1.CC(C)C(CSCCCO[*:3])OC(=O)[*:4].[*:5]c1ccnc([*:6])c1C=O.[*:7]CC([*:8])c1ccccc1C(=O)OC(C)C.[*:9]c1ccc(C(F)(F)F)c([*:10])c1F.[*:11]CC([*:12])c1ccc(Oc2ccccc2)cc1.[*:13]Oc1ccc2c(c1)nc1c3cc4c(=O)n5c6cc([*:14])ccc6nc5c4cc3c(=O)n21|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|0.14285714285714285|<1-13:.25:.25<1-14:.25:.25<1-3:.25:.25<1-4:.25:.25<2-13:.25:.25<2-14:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-1:.25:.25<13-2:.25:.25<14-11:.25:.25<14-12:.25:.25<14-1:.25:.25<14-2:.25:.25,14548,7,1.673456788063049,5
CCCCCCC1C2CC(CN(CC=C*)C(=O)c3cccc(Br)c3F)C(C2)C1CC(c1ccc(OC(C)=O)cc1)C(C)C(CC(CC(CC(C)(C)CC)*)c1ccc(C(C)(O)CCCCC)cc1)C1CCCCC1,[*:1]C=CCN(C[*:2])C(=O)c1cccc(Br)c1F.[*:3]C1CC2CC1C([*:4])C2CCCCCC.[*:5]CC([*:6])c1ccc(OC(C)=O)cc1.[*:7]C(C)C([*:8])C1CCCCC1.[*:9]CC([*:10])c1ccc(C(C)(O)CCCCC)cc1.[*:11]CC([*:12])CC(C)(C)CC|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|<1-11:.25:.25<1-12:.25:.25<1-3:.25:.25<1-4:.25:.25<2-11:.25:.25<2-12:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-1:.25:.25<11-2:.25:.25<12-9:.25:.25<12-10:.25:.25<12-1:.25:.25<12-2:.25:.25,16145,6,1.3660002946853638,5
CCCCCCCCCCCCCCC(CC(=O)c1cc(O)cc(C(=O)Oc2cc(F)cc(OC(CC(F)C(F)(O*)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(=O)CC3CCCC3)n2)c1)c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,[*:1]OC(F)(C([*:2])F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[*:3]CC([*:4])OC(=O)CC1CCCC1.[*:5]Oc1cc(F)cc(OC(=O)c2cc(O)cc(C([*:6])=O)c2)n1.[*:7]CC([*:8])CCCCCCCCCCCCCC.[*:9]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*:10])c(=O)c5cc4c3=O)cc2)cc1|0.2|0.2|0.2|0.2|0.2|<1-9:.25:.25<1-10:.25:.25<1-3:.25:.25<1-4:.25:.25<2-9:.25:.25<2-10:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-1:.25:.25<9-2:.25:.25<10-7:.25:.25<10-8:.25:.25<10-1:.25:.25<10-2:.25:.25,16018,5,1.2110034227371216,4
COc1cc(C(=O)OC(C(C)(C)C)C(C)(C)ONc2cc(NC(=O)OC3CS(=O)(=O)CC3OC(=O)OC(F)(C(F)(F)C(F)(F)F)C(OC(C)(C)C(=O)OCCCCOC(=O)*)(C(F)(F)F)C(F)(F)F)cc(F)c2F)c(-c2cncc(C(COC(C)CN(C)C(C)(C)COC(=O)*)c3c(Cl)cccc3Cl)c2C#N)cc1OC,CC(CN(C)C(C)(C)COC(=O)[*:1])O[*:2].[*:3]CC([*:4])c1c(Cl)cccc1Cl.[*:5]c1cncc([*:6])c1C#N.[*:7]c1cc(OC)c(OC)cc1[*:8].CC(C)(C)C(OC(=O)[*:9])C(C)(C)O[*:10].[*:11]Nc1cc(NC(=O)OC2CS(=O)(=O)CC2OC([*:12])=O)cc(F)c1F.[*:13]OC(F)(C(F)(F)C(F)(F)F)C([*:14])(C(F)(F)F)C(F)(F)F.CC(C)(O[*:15])C(=O)OCCCCOC(=O)[*:16]|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|<1-15:.25:.25<1-16:.25:.25<1-3:.25:.25<1-4:.25:.25<2-15:.25:.25<2-16:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-13:.25:.25<11-14:.25:.25<12-9:.25:.25<12-10:.25:.25<12-13:.25:.25<12-14:.25:.25<13-11:.25:.25<13-12:.25:.25<13-15:.25:.25<13-16:.25:.25<14-11:.25:.25<14-12:.25:.25<14-15:.25:.25<14-16:.25:.25<15-13:.25:.25<15-14:.25:.25<15-1:.25:.25<15-2:.25:.25<16-13:.25:.25<16-14:.25:.25<16-1:.25:.25<16-2:.25:.25,7143,8,1.577775478363037,5
CCCCCCCCCc1ccc(C(CC(C(C)=C(CC(CC(=O)OC2CCCCC2)(Nc2c(C(F)(F)F)ccc(C(F)(F)F)c2NC(=O)Nc2ccc(C)c(NC(=O)C=C(C(F)(F)C(F)(F)C(F)(F)F)*)c2)C(=O)OC2CCCCC2)C(C)C)n2c3ccccc3c3ccccc32)C*)cc1,[*:1]CC([*:2])c1ccc(CCCCCCCCC)cc1.[*:3]CC([*:4])n1c2ccccc2c2ccccc21.[*:5]/C(C)=C(/[*:6])C(C)C.[*:7]CC([*:8])(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1.[*:9]Nc1c(C(F)(F)F)ccc(C(F)(F)F)c1NC(=O)Nc1ccc(C)c(NC([*:10])=O)c1.[*:11]C=C([*:12])C(F)(F)C(F)(F)C(F)(F)F|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|0.16666666666666666|<1-11:.25:.25<1-12:.25:.25<1-3:.25:.25<1-4:.25:.25<2-11:.25:.25<2-12:.25:.25<2-3:.25:.25<2-4:.25:.25<3-1:.25:.25<3-2:.25:.25<3-5:.25:.25<3-6:.25:.25<4-1:.25:.25<4-2:.25:.25<4-5:.25:.25<4-6:.25:.25<5-3:.25:.25<5-4:.25:.25<5-7:.25:.25<5-8:.25:.25<6-3:.25:.25<6-4:.25:.25<6-7:.25:.25<6-8:.25:.25<7-5:.25:.25<7-6:.25:.25<7-9:.25:.25<7-10:.25:.25<8-5:.25:.25<8-6:.25:.25<8-9:.25:.25<8-10:.25:.25<9-7:.25:.25<9-8:.25:.25<9-11:.25:.25<9-12:.25:.25<10-7:.25:.25<10-8:.25:.25<10-11:.25:.25<10-12:.25:.25<11-9:.25:.25<11-10:.25:.25<11-1:.25:.25<11-2:.25:.25<12-9:.25:.25<12-10:.25:.25<12-1:.25:.25<12-2:.25:.25,9796,6,1.671963095664978,5
O=C(NCCCCCCC(C*)c1ccccc1C(=O)O)c1cccc(C(=O)N*)c1,[*:1]CC([*:2])c1ccccc1C(=O)O.[*:3]CCCCCCNC(=O)c1cccc(C(=O)N[*:4])c1|0.5|0.5|<1-3:0.5:0.5<1-4:0.5:0.5<2-3:0.5:0.5<2-4:0.5:0.5,3949,2,1.5632022619247437,5
